"Ano","Dia","Hora","ALB","ART","BGM","BUF","ELM","HPN","JFK","LGA","MSS","MSV","PBG","POU","RME","ROC","SWF","SYR"
2018,157,15,20.05,16.75,12.25,13.35,14.45,16.75,18.95,21.15,15.65,14.05,16.15,18.35,21.15,15.65,17,17.85
2018,157,16,21.75,15.65,13.35,14.45,14.45,15.65,17.25,21.15,16.75,15.05,15.65,18.95,21.15,16.75,18,16.75
2018,157,17,20.65,15.65,12.25,15.05,16.15,15.65,16.15,19.45,16.15,14.45,16.75,18.95,19.45,16.75,18,17.25
2018,157,18,20.05,14.45,13.35,16.15,16.15,14.45,15.65,18.35,17.85,15.65,15.65,18.95,18.35,16.75,18,17.85
2018,157,19,19.45,13.95,13.35,15.05,16.15,13.95,15.65,17.25,16.75,17.25,16.15,18.35,17.25,17.25,18,16.15
2018,157,20,18.95,12.85,12.85,13.95,15.65,12.85,15.05,16.75,16.15,17.25,13.95,17.85,16.75,16.15,18,15.05
2018,157,21,16.75,10.65,12.25,12.25,15.05,10.65,14.45,16.15,13.35,16.75,12.85,16.15,16.15,15.05,17,13.35
2018,157,22,15.65,10.05,11.15,11.75,13.35,10.05,14.45,16.15,11.15,16.15,11.75,16.15,16.15,12.85,16,12.25
2018,157,23,13.95,9.45,11.15,11.15,12.85,9.45,14.45,15.65,11.75,15.65,11.15,15.65,15.65,12.85,16,10.65
2018,157,24,13.95,9.45,11.15,10.65,12.85,9.45,14.45,15.65,11.15,15.05,11.75,15.65,15.65,12.25,16,9.45
2018,158,1,13.95,8.95,10.65,10.05,12.25,8.95,14.45,16.15,10.65,14.45,10.05,15.05,16.15,10.05,15,9.45
2018,158,2,13.35,8.95,10.05,10.05,10.65,8.95,14.45,16.15,10.65,13.35,9.45,15.05,16.15,10.05,15,9.45
2018,158,3,12.25,8.95,10.65,10.05,9.45,8.95,14.45,16.15,10.05,12.85,9.45,14.45,16.15,10.05,15,8.95
2018,158,4,12.25,9.45,10.05,10.05,8.95,9.45,14.45,16.75,10.05,11.75,10.05,13.95,16.75,10.65,15,8.95
2018,158,5,10.65,9.45,9.45,10.65,8.95,9.45,14.45,16.15,9.45,11.75,10.05,13.95,16.15,10.65,15,9.45
2018,158,6,12.25,10.05,8.95,11.15,8.95,10.05,14.45,16.75,10.65,10.65,10.65,13.95,16.75,11.15,15,8.95
2018,158,7,12.25,11.75,10.65,11.75,9.45,11.75,15.05,16.75,11.75,10.65,11.75,14.45,16.75,11.75,15,10.65
2018,158,8,15.05,12.85,11.15,13.35,10.05,12.85,15.05,16.75,13.35,10.65,13.95,15.65,16.75,12.85,16,12.85
2018,158,9,15.65,14.45,13.35,14.45,11.75,14.45,16.15,17.25,14.45,11.15,15.65,16.75,17.25,15.05,16,15.05
2018,158,10,15.65,15.05,15.65,15.65,16.75,15.05,16.15,17.25,15.65,10.65,16.75,17.85,17.25,17.25,17,16.15
2018,158,11,18.95,16.15,16.75,17.25,18.95,16.15,16.75,18.35,18.35,11.75,15.65,18.35,18.35,18.95,17,17.25
2018,158,12,20.05,17.85,16.75,18.35,20.05,17.85,17.85,20.05,18.35,12.85,17.85,19.45,20.05,20.05,20,18.95
2018,158,13,21.15,18.95,18.95,19.45,20.65,18.95,18.35,20.65,19.45,14.45,18.35,20.65,20.65,20.65,20,19.45
2018,158,14,22.25,17.25,17.85,20.65,21.75,17.25,18.35,21.75,19.45,16.15,18.35,21.15,21.75,21.75,20,20.65
2018,158,15,21.75,17.25,19.45,22.25,22.25,17.25,18.35,21.75,20.65,17.85,21.15,22.25,21.75,22.85,22,21.15
2018,158,16,21.75,18.35,18.95,22.25,23.95,18.35,17.85,21.15,20.05,18.1,20.65,22.25,21.15,23.35,22,22.25
2018,158,17,23.35,19.45,20.65,22.25,23.95,19.45,17.85,20.65,20.05,18.35,23.35,22.25,20.65,24.45,22,22.25
2018,158,18,23.35,19.45,20.65,21.75,24.45,19.45,17.25,19.45,20.05,19.45,22.25,22.25,19.45,23.95,22,22.25
2018,158,19,22.85,19.45,20.05,21.15,24.45,19.45,16.75,18.35,20.05,19.38832,21.15,21.15,18.35,23.95,21,21.75
2018,158,20,22.25,17.25,19.45,20.05,20.05,17.25,15.65,17.85,18.35,19.32664,20.05,20.05,17.85,23.35,19,20.05
2018,158,21,20.65,15.05,18.95,18.35,18.95,15.05,15.05,17.25,16.15,19.26495,17.85,18.35,17.25,22.25,18,18.35
2018,158,22,20.05,13.95,17.85,17.85,17.85,13.95,15.05,16.75,16.15,19.20327,15.65,17.25,16.75,21.15,17,17.25
2018,158,23,19.45,14.45,17.25,16.75,17.25,14.45,15.05,16.75,16.75,19.14159,17.85,16.75,16.75,19.45,17,17.25
2018,158,24,18.35,13.95,16.75,16.75,15.65,13.95,14.45,16.75,16.75,19.07991,15.05,15.65,16.75,18.95,17,16.15
2018,159,1,17.25,11.75,16.15,15.05,15.65,11.75,15.65,16.75,16.15,19.01822,16.15,14.45,16.75,17.25,15,15.65
2018,159,2,16.75,11.75,15.65,15.65,13.95,11.75,15.05,16.75,16.15,18.95654,17.85,14.45,16.75,16.75,15,15.65
2018,159,3,15.65,14.45,15.05,15.65,12.85,14.45,15.05,16.75,13.95,18.89486,17.85,13.35,16.75,16.15,15,14.45
2018,159,4,15.05,12.85,15.05,14.45,11.75,12.85,15.05,16.75,14.45,18.83318,15.65,12.85,16.75,15.65,15,13.95
2018,159,5,15.05,11.75,14.45,13.95,11.75,11.75,15.05,16.75,14.45,18.7715,16.15,12.85,16.75,15.05,13,13.95
2018,159,6,14.45,12.25,13.35,13.95,11.15,12.25,15.05,16.75,13.95,18.70981,16.75,12.25,16.75,13.95,13,13.95
2018,159,7,15.65,13.95,15.05,14.45,13.95,13.95,16.75,17.85,15.05,18.64813,16.75,14.45,17.85,15.65,14,15.05
2018,159,8,16.75,15.65,15.65,15.65,15.65,15.65,17.25,19.45,16.75,18.58645,17.25,16.75,19.45,17.85,17,17.25
2018,159,9,18.35,17.85,17.25,17.85,17.85,17.85,18.95,21.15,17.85,18.52477,17.25,18.95,21.15,18.95,18,18.95
2018,159,10,20.65,18.95,20.05,20.05,20.65,18.95,20.05,22.85,18.95,18.46308,18.95,20.65,22.85,20.05,20,20.05
2018,159,11,22.85,20.05,21.15,21.75,23.35,20.05,22.25,24.45,20.05,18.4014,19.45,22.25,24.45,20.65,22,21.75
2018,159,12,23.95,21.15,22.25,22.25,25.05,21.15,22.25,26.15,20.05,18.33972,20.05,23.35,26.15,20.05,24,22.85
2018,159,13,26.15,21.75,22.25,23.95,26.15,21.75,22.85,27.25,20.65,18.27804,20.65,24.45,27.25,21.15,24,23.35
2018,159,14,25.65,22.85,23.35,23.95,26.75,22.85,23.35,27.85,21.15,18.21636,22.25,26.15,27.85,22.25,26,24.45
2018,159,15,24.45,22.85,23.35,24.45,27.25,22.85,22.25,27.25,21.75,18.15467,21.15,26.15,27.25,22.85,27,23.35
2018,159,16,25.65,22.85,24.45,25.65,26.15,22.85,22.85,26.75,22.25,18.09299,21.75,26.15,26.75,22.85,28,24.45
2018,159,17,26.75,22.85,24.45,25.05,26.15,22.85,22.25,26.15,22.85,18.03131,21.15,27.85,26.15,22.85,28,23.95
2018,159,18,26.15,22.85,23.95,24.45,25.05,22.85,22.25,26.15,22.25,17.96963,21.15,27.85,26.15,23.35,28,22.85
2018,159,19,25.05,22.25,22.85,23.95,23.35,22.25,21.15,25.65,21.75,17.90794,20.65,27.85,25.65,22.85,27,21.75
2018,159,20,23.35,20.05,21.15,22.85,22.25,20.05,20.65,25.05,19.45,17.84626,17.85,23.95,25.05,21.75,25,20.05
2018,159,21,21.15,15.65,19.45,20.65,20.65,15.65,20.05,24.45,15.05,17.78458,16.15,20.65,24.45,20.05,23,18.35
2018,159,22,19.45,12.25,17.85,19.45,17.25,12.25,19.45,25.65,12.25,17.7229,11.75,17.85,25.65,17.25,21,16.15
2018,159,23,17.85,11.15,16.15,18.95,15.05,11.15,19.45,25.65,11.75,17.66121,11.75,17.25,25.65,16.75,19,15.65
2018,159,24,17.85,13.35,16.15,16.75,12.85,13.35,21.15,25.05,10.65,17.59953,10.65,16.15,25.05,14.45,16,13.95
2018,160,1,17.25,10.05,15.05,15.65,11.15,10.05,20.05,25.05,10.05,17.53785,13.35,15.65,25.05,13.35,17,12.25
2018,160,2,16.15,11.75,12.85,15.05,10.65,11.75,20.05,23.95,10.05,17.47617,10.65,15.05,23.95,12.25,16,12.25
2018,160,3,15.05,9.45,13.35,14.45,11.15,9.45,18.95,22.85,9.45,17.41449,9.45,15.05,22.85,12.85,16,11.75
2018,160,4,12.85,11.15,12.25,13.95,9.45,11.15,20.65,21.75,7.85,17.3528,11.15,14.45,21.75,11.75,16,10.65
2018,160,5,12.85,10.65,12.85,13.95,8.35,10.65,20.05,21.15,8.35,17.29112,10.65,13.35,21.15,11.75,16,10.65
2018,160,6,11.75,9.45,12.25,13.35,7.85,9.45,19.45,20.65,8.95,17.22944,10.05,12.25,20.65,12.25,14,10.05
2018,160,7,14.45,12.85,12.25,13.95,10.05,12.85,20.65,22.25,12.25,17.16776,11.15,15.65,22.25,13.35,16,11.75
2018,160,8,17.25,16.15,13.35,15.65,11.75,16.15,21.75,22.25,14.45,17.10607,14.45,17.85,22.25,14.45,19,13.95
2018,160,9,18.35,17.85,14.45,18.95,14.45,17.85,22.85,22.85,17.25,17.04439,16.15,19.45,22.85,16.15,20,16.15
2018,160,10,21.75,18.35,17.25,19.45,18.95,18.35,23.95,23.35,19.45,16.98271,17.25,21.75,23.35,18.35,22,18.95
2018,160,11,22.85,18.95,18.35,20.65,21.75,18.95,25.05,23.95,20.65,16.92103,19.45,22.85,23.95,20.05,22,20.05
2018,160,12,24.45,19.45,18.95,22.25,23.35,19.45,24.45,24.45,21.75,16.85935,20.05,23.35,24.45,21.15,22,21.15
2018,160,13,25.65,20.05,20.05,23.35,23.95,20.05,25.05,25.65,21.15,16.79766,21.15,23.35,25.65,22.25,23,22.25
2018,160,14,26.15,21.75,20.65,22.85,23.95,21.75,25.65,26.75,22.85,16.73598,23.95,23.95,26.75,23.35,23,22.25
2018,160,15,25.65,22.25,20.65,22.85,23.95,22.25,24.45,26.75,23.35,16.6743,23.35,24.45,26.75,23.35,24,23.35
2018,160,16,25.65,22.25,19.45,22.85,22.85,22.25,22.25,25.65,23.35,16.61262,23.95,24.45,25.65,25.05,24,23.95
2018,160,17,26.75,22.25,20.05,22.85,23.35,22.25,22.85,26.15,23.35,16.55093,23.35,24.45,26.15,25.05,25,24.45
2018,160,18,25.65,21.15,21.15,22.85,23.95,21.15,21.15,26.15,22.85,16.48925,22.85,22.25,26.15,25.05,23,23.95
2018,160,19,23.95,20.65,20.65,22.25,22.85,20.65,19.45,25.05,22.25,16.42757,22.25,22.25,25.05,23.95,23,21.75
2018,160,20,22.85,17.25,19.45,22.25,21.15,17.25,20.05,22.85,20.65,16.36589,20.65,21.15,22.85,21.75,22,20.65
2018,160,21,21.75,15.05,18.95,21.15,18.95,15.05,19.45,22.85,13.95,16.30421,16.75,17.85,22.85,20.05,18,17.85
2018,160,22,20.65,13.35,18.95,19.45,16.75,13.35,18.95,23.35,15.05,16.24252,13.35,15.65,23.35,18.95,17,17.25
2018,160,23,19.45,12.25,17.25,18.35,16.15,12.25,19.45,23.35,11.15,16.18084,11.15,15.05,23.35,17.85,16,14.45
2018,160,24,16.75,11.15,15.05,18.95,14.45,11.15,20.65,23.35,8.95,16.11916,12.25,13.95,23.35,16.75,16,14.45
2018,161,1,16.15,11.15,15.05,18.35,14.45,11.15,21.15,22.25,7.85,16.05748,13.35,12.85,22.25,16.15,16,13.95
2018,161,2,15.65,10.05,15.05,17.25,13.95,10.05,22.25,21.75,7.25,15.99579,15.05,12.85,21.75,15.65,16,13.35
2018,161,3,13.95,10.65,14.45,17.25,12.85,10.65,21.15,21.75,6.75,15.93411,13.35,13.35,21.75,16.75,16,13.35
2018,161,4,13.35,10.65,13.95,17.25,12.85,10.65,21.75,20.65,6.75,15.87243,11.75,12.85,20.65,16.15,15,13.35
2018,161,5,12.85,8.95,12.85,17.85,12.85,8.95,21.15,21.15,5.65,15.81075,10.65,12.85,21.15,16.15,14,12.85
2018,161,6,12.85,8.95,12.25,17.25,13.35,8.95,21.15,21.15,6.75,15.74907,10.05,12.85,21.15,16.15,14,12.85
2018,161,7,14.45,12.25,12.25,16.75,13.95,12.25,20.05,20.65,10.05,15.68738,11.75,13.35,20.65,17.25,16,13.95
2018,161,8,16.15,16.15,13.35,17.85,14.45,16.15,20.05,19.45,13.35,15.6257,15.05,14.45,19.45,17.85,16,16.15
2018,161,9,17.85,18.35,13.95,18.95,15.65,18.35,19.45,20.05,16.15,15.56402,16.75,16.15,20.05,20.65,17,18.35
2018,161,10,20.05,19.45,15.65,20.05,17.25,19.45,19.45,20.05,17.85,15.50234,17.25,18.35,20.05,21.75,18,20.65
2018,161,11,21.75,20.65,16.75,21.15,18.35,20.65,20.05,20.05,19.45,15.44065,17.25,18.95,20.05,22.85,19,21.75
2018,161,12,21.15,21.75,17.85,22.25,18.95,21.75,20.65,21.15,19.45,15.37897,18.35,19.45,21.15,23.35,19,22.85
2018,161,13,22.25,21.75,18.35,23.35,18.95,21.75,21.15,21.15,20.05,15.31729,18.95,20.05,21.15,22.85,19,23.35
2018,161,14,23.35,22.25,18.95,25.05,18.35,22.25,20.05,21.15,20.65,15.25561,19.45,20.65,21.15,23.35,20,24.45
2018,161,15,24.45,22.85,17.25,23.35,18.35,22.85,20.05,21.75,21.15,15.19393,19.45,20.65,21.75,23.35,20,25.05
2018,161,16,24.45,22.85,16.75,21.75,18.95,22.85,19.45,21.15,21.15,15.13224,18.95,20.65,21.15,22.85,20,25.05
2018,161,17,24.45,22.85,15.65,21.15,18.35,22.85,18.95,20.65,21.15,15.07056,18.35,21.15,20.65,22.25,20,23.95
2018,161,18,24.45,22.25,16.15,22.25,18.35,22.25,17.85,20.05,21.15,15.00888,18.35,20.65,20.05,21.15,20,23.95
2018,161,19,23.35,21.15,15.65,21.75,17.85,21.15,17.25,19.45,20.65,14.9472,18.35,20.05,19.45,20.05,20,22.25
2018,161,20,21.75,19.45,15.05,20.05,17.85,19.45,16.75,18.95,18.95,14.88551,17.25,19.45,18.95,19.45,18,21.15
2018,161,21,20.05,15.65,14.45,18.95,17.25,15.65,16.75,18.95,13.95,14.82383,13.95,17.85,18.95,18.95,17,18.95
2018,161,22,18.95,14.45,13.95,17.85,15.05,14.45,16.15,18.95,11.15,14.76215,10.05,15.65,18.95,17.85,16,18.95
2018,161,23,17.25,12.85,14.45,17.25,15.65,12.85,15.65,18.35,9.45,14.70047,9.45,15.05,18.35,17.85,15,16.15
2018,161,24,16.75,10.65,13.95,17.25,15.05,10.65,15.05,17.85,7.85,14.63879,9.45,15.65,17.85,17.85,15,15.05
2018,162,1,16.15,10.05,13.95,16.15,14.45,10.05,14.45,16.15,7.85,14.5771,8.35,15.65,16.15,17.25,15,13.35
2018,162,2,15.65,8.35,13.35,15.05,12.25,8.35,13.95,15.65,6.75,14.51542,7.25,15.05,15.65,16.75,15,12.85
2018,162,3,15.05,8.35,12.85,14.45,12.25,8.35,13.95,15.65,6.75,14.45374,6.75,14.45,15.65,15.65,16,11.75
2018,162,4,13.95,7.85,12.25,14.45,11.75,7.85,13.95,15.65,6.75,14.39206,5.05,13.95,15.65,14.45,15,11.75
2018,162,5,13.35,6.15,11.75,12.25,10.65,6.15,13.95,15.65,5.65,14.33037,5.05,13.35,15.65,12.85,14,10.05
2018,162,6,12.85,6.15,11.15,10.05,11.75,6.15,14.45,16.15,5.65,14.26869,5.65,13.35,16.15,12.25,14,10.05
2018,162,7,13.95,10.05,12.85,13.35,12.25,10.05,14.45,16.15,10.05,14.20701,10.05,13.95,16.15,14.45,14,11.15
2018,162,8,15.65,13.35,12.85,15.65,12.85,13.35,15.05,16.75,13.95,14.14533,13.35,14.45,16.75,16.75,15,13.95
2018,162,9,17.85,17.25,14.45,17.25,13.95,17.25,16.15,17.25,16.75,14.08364,16.15,16.75,17.25,18.35,17,17.25
2018,162,10,20.05,19.45,16.75,19.45,18.95,19.45,17.85,18.35,18.95,14.02196,17.85,18.35,18.35,18.95,18,18.35
2018,162,11,21.15,20.65,18.95,21.15,21.75,20.65,18.95,18.95,19.45,13.96028,18.95,19.45,18.95,20.05,20,20.05
2018,162,12,22.25,21.75,19.45,22.25,23.35,21.75,20.05,19.45,20.65,13.8986,19.45,21.15,19.45,21.75,20,21.75
2018,162,13,22.85,22.25,20.65,23.35,24.45,22.25,20.65,20.65,21.15,13.83692,20.05,22.25,20.65,20.65,21,22.85
2018,162,14,23.35,23.35,21.15,24.45,26.15,23.35,20.05,20.65,21.75,13.77523,20.65,22.25,20.65,21.75,22,23.35
2018,162,15,24.45,23.35,22.25,24.45,24.45,23.35,19.45,21.15,22.25,13.71355,21.15,23.35,21.15,22.25,23,23.35
2018,162,16,25.05,23.95,21.15,25.05,26.15,23.95,19.45,20.65,22.25,13.65187,21.75,22.25,20.65,22.25,22,23.95
2018,162,17,25.05,23.35,22.85,24.45,26.15,23.35,19.45,21.75,22.25,13.59019,21.15,22.25,21.75,22.85,23,24.45
2018,162,18,25.05,22.85,22.25,23.95,25.65,22.85,18.95,22.85,21.75,13.5285,21.15,22.85,22.85,22.25,23,24.45
2018,162,19,23.95,21.75,22.85,23.35,25.05,21.75,17.85,20.65,21.75,13.46682,20.65,21.75,20.65,21.75,21,22.85
2018,162,20,22.85,20.05,21.75,21.15,23.35,20.05,16.15,18.95,17.85,13.40514,17.85,20.05,18.95,20.65,21,20.65
2018,162,21,18.95,15.65,20.05,19.45,21.15,15.65,15.05,17.85,12.85,13.34346,13.95,18.35,17.85,18.95,18,18.35
2018,162,22,16.75,10.65,17.85,17.85,20.05,10.65,14.45,17.25,10.65,13.28178,11.15,17.25,17.25,17.85,18,16.75
2018,162,23,16.15,10.05,16.15,16.15,16.75,10.05,13.95,16.75,9.45,13.22009,10.05,14.45,16.75,16.15,15,16.15
2018,162,24,17.25,9.45,16.15,16.15,13.95,9.45,13.35,16.75,10.05,13.15841,9.45,12.85,16.75,13.95,15,13.95
2018,163,1,16.15,8.35,15.05,16.15,12.25,8.35,13.95,16.15,8.95,13.09673,8.35,11.15,16.15,12.25,13,13.35
2018,163,2,15.65,6.75,13.95,15.65,10.05,6.75,12.85,16.15,7.25,13.03505,7.85,11.15,16.15,12.25,12,12.25
2018,163,3,15.05,6.15,13.35,14.45,11.15,6.15,12.85,16.15,6.15,12.97336,8.35,9.45,16.15,11.15,12,11.75
2018,163,4,15.05,6.15,12.85,14.45,10.05,6.15,12.25,15.65,6.15,12.91168,7.55,8.95,15.65,12.25,12,11.75
2018,163,5,13.95,5.65,12.25,13.95,8.95,5.65,11.15,15.65,6.15,12.85,6.75,8.35,15.65,13.95,10,10.05
2018,163,6,13.95,6.15,11.75,13.35,8.35,6.15,12.25,15.65,6.15,11.15,6.15,8.35,15.65,13.35,9,10.65
2018,163,7,15.05,11.15,12.85,16.15,12.25,11.15,15.05,16.75,10.65,9.45,10.05,11.75,16.75,14.45,12,14.45
2018,163,8,16.15,17.25,14.45,17.25,16.15,17.25,16.75,18.35,14.45,8.65,13.95,15.05,18.35,17.85,14,17.85
2018,163,9,17.85,19.45,15.65,18.35,18.35,19.45,17.85,19.45,18.35,7.85,17.85,17.25,19.45,19.45,16,20.05
2018,163,10,20.05,21.75,17.25,19.45,21.15,21.75,18.95,21.15,21.15,7.85,19.45,18.95,21.15,21.75,19,22.25
2018,163,11,21.75,22.25,18.95,21.15,22.85,22.25,18.35,21.75,23.35,9.41,19.45,20.65,21.75,22.85,20,23.95
2018,163,12,23.35,23.95,20.65,23.35,24.45,23.95,20.05,22.25,24.45,13.35,21.75,22.25,22.25,23.95,22,25.05
2018,163,13,25.65,25.05,21.75,25.05,25.05,25.05,20.05,23.35,25.05,16.15,23.95,23.35,23.35,25.65,23,25.65
2018,163,14,27.25,25.65,22.85,26.75,25.65,25.65,20.65,23.35,26.75,17.85,28.95,24.45,23.35,26.75,24,26.15
2018,163,15,27.25,24.45,23.35,27.25,26.75,24.45,19.45,22.85,26.15,19.45,29.45,24.45,22.85,27.85,24,26.75
2018,163,16,27.25,24.45,22.85,27.85,26.75,24.45,20.05,22.85,26.75,21.15,28.95,25.65,22.85,28.95,25,26.75
2018,163,17,27.25,24.45,22.85,28.35,26.15,24.45,19.45,22.25,26.15,22.25,28.95,25.05,22.25,28.35,25,26.75
2018,163,18,26.75,23.35,22.25,28.35,26.15,23.35,18.95,21.75,25.05,22.85,28.35,24.45,21.75,27.85,24,26.15
2018,163,19,26.15,22.25,21.75,27.25,25.05,22.25,18.35,20.05,25.05,23.35,27.81,22.85,20.05,25.05,23.01,25.65
2018,163,20,24.45,20.65,20.65,26.75,23.35,20.65,17.25,19.45,23.35,22.85,26.75,21.15,19.45,23.35,22.01,23.95
2018,163,21,22.85,17.25,18.35,26.15,21.75,17.25,16.75,18.95,21.15,22.85,23.95,19.45,18.95,23.35,20,22.85
2018,163,22,21.75,16.75,17.85,25.65,21.15,16.75,17.25,18.35,17.85,22.85,22.85,17.25,18.35,22.25,19,21.75
2018,163,23,20.65,20.05,17.25,25.05,20.65,20.05,17.25,18.35,16.15,21.71,18.35,17.25,18.35,24.45,19,21.15
2018,163,24,19.45,21.15,16.75,23.95,16.75,21.15,16.75,18.95,17.25,20.65,19.45,16.15,18.95,23.35,19,20.65
2018,164,1,18.35,21.15,16.15,22.85,16.15,21.15,17.25,18.95,17.25,20.05,17.85,15.65,18.95,22.85,19,20.05
2018,164,2,17.25,20.05,15.65,22.85,17.25,20.05,17.25,18.35,17.25,17.25,17.25,13.95,18.35,21.75,16,19.45
2018,164,3,16.75,19.45,15.05,22.85,20.65,19.45,16.75,18.35,15.65,16.15,16.15,12.85,18.35,22.25,15,20.05
2018,164,4,16.75,18.95,15.65,21.75,20.05,18.95,17.25,18.95,16.15,15.65,16.15,11.75,18.95,22.25,15,20.05
2018,164,5,16.15,19.45,16.15,20.65,17.25,19.45,17.25,19.45,16.15,14.45,15.05,12.25,19.45,21.75,15,19.45
2018,164,6,15.65,19.45,15.05,20.05,17.85,19.45,17.85,20.05,16.15,14.45,13.95,13.35,20.05,21.15,15,19.45
2018,164,7,17.25,20.05,15.05,20.65,17.25,20.05,17.85,20.05,19.45,11.75,17.25,15.05,20.05,20.05,16,17.85
2018,164,8,18.35,20.65,15.65,20.05,18.35,20.65,18.35,20.05,21.75,12.85,18.35,17.25,20.05,19.45,18,17.85
2018,164,9,18.35,21.15,16.15,20.65,20.05,21.15,18.95,21.15,22.85,11.75,20.05,18.35,21.15,21.15,19,19.45
2018,164,10,17.25,22.85,17.25,19.45,20.65,22.85,18.95,22.25,20.65,11.75,21.75,18.95,22.25,20.05,20,20.65
2018,164,11,17.85,21.15,18.95,18.35,23.95,21.15,19.45,21.75,24.45,13.95,21.15,20.05,21.75,22.85,20,21.15
2018,164,12,18.95,20.65,20.05,20.05,23.95,20.65,18.95,21.75,23.95,15.05,21.15,19.45,21.75,22.85,20,22.25
2018,164,13,20.05,21.15,20.65,21.75,22.85,21.15,18.95,21.15,24.45,17.05,22.85,19.45,21.15,23.35,20,23.35
2018,164,14,21.15,19.45,19.45,21.75,26.15,19.45,19.45,21.15,22.25,17.25,24.45,20.05,21.15,25.65,20,20.65
2018,164,15,23.95,20.65,20.65,22.85,27.25,20.65,19.45,22.25,21.75,17.85,24.45,21.15,22.25,26.75,22,24.45
2018,164,16,22.85,21.15,23.35,22.25,27.85,21.15,21.15,23.35,22.25,18.35,22.85,22.25,23.35,27.25,22,25.65
2018,164,17,22.85,21.75,23.95,20.05,28.35,21.75,22.25,25.05,22.25,18.35,20.65,22.85,25.05,26.15,22,27.25
2018,164,18,23.35,21.15,22.85,20.05,27.25,21.15,21.15,24.45,22.25,18.35,20.65,23.95,24.45,25.65,23,27.85
2018,164,19,23.35,17.25,23.35,22.25,27.85,17.25,20.65,26.75,22.25,19.45,19.45,23.35,26.75,25.05,23,26.15
2018,164,20,22.85,17.25,22.25,23.35,25.05,17.25,20.65,26.75,18.35,19.45,19.45,23.95,26.75,24.45,23,26.15
2018,164,21,22.25,16.75,17.85,21.15,22.25,16.75,20.65,26.15,17.85,21.15,19.45,22.85,26.15,23.35,22,20.65
2018,164,22,22.25,16.75,17.85,20.65,21.75,16.75,21.15,25.65,18.35,21.15,17.85,22.85,25.65,20.65,22,19.45
2018,164,23,21.15,16.15,16.75,19.45,20.65,16.15,22.85,25.05,16.75,21.75,18.35,22.85,25.05,19.45,22,18.95
2018,164,24,20.65,15.65,16.15,18.95,20.05,15.65,22.85,25.05,16.75,22.05,18.95,22.25,25.05,20.05,23,18.35
2018,165,1,20.05,16.75,15.05,18.35,18.95,16.75,22.25,25.05,16.75,20.05,18.95,21.75,25.05,18.95,21,18.35
2018,165,2,18.95,15.65,14.45,16.75,17.25,15.65,23.35,24.45,16.15,20.65,17.85,21.15,24.45,18.35,21,17.85
2018,165,3,17.85,16.15,12.85,16.15,17.25,16.15,24.45,24.45,16.15,21.05,17.85,18.95,24.45,17.25,20,17.25
2018,165,4,17.25,15.05,13.35,16.75,15.65,15.05,22.85,23.35,16.75,18.95,17.25,19.45,23.35,16.75,18,16.75
2018,165,5,17.25,15.05,12.85,16.75,12.25,15.05,21.15,21.75,16.15,18.95,16.75,17.85,21.75,17.25,18,16.75
2018,165,6,16.75,15.65,12.25,16.15,10.05,15.65,20.05,21.75,15.65,17.85,16.75,18.35,21.75,17.25,17,16.75
2018,165,7,18.95,15.65,13.35,17.85,15.65,15.65,20.65,21.15,15.05,16.15,16.75,18.95,21.15,17.85,18,17.25
2018,165,8,20.05,15.65,15.05,19.45,18.35,15.65,21.15,21.75,15.05,15.65,17.85,20.05,21.75,19.45,19,18.35
2018,165,9,21.15,15.65,17.25,20.65,21.15,15.65,22.25,22.85,15.65,15.05,17.25,21.15,22.85,21.15,21,18.35
2018,165,10,22.25,16.15,18.95,21.75,22.25,16.15,24.45,23.95,15.05,14.45,18.95,23.35,23.95,22.25,23,18.35
2018,165,11,21.75,16.15,20.65,22.25,23.35,16.15,25.05,25.05,15.05,15.05,18.35,25.05,25.05,22.25,24,17.25
2018,165,12,20.65,16.75,21.15,22.85,23.95,16.75,26.75,26.75,15.65,17,18.35,25.65,26.75,22.85,25,17.25
2018,165,13,20.05,16.75,21.15,23.35,25.05,16.75,27.85,26.75,16.15,18.95,18.35,26.15,26.75,22.85,26,16.15
2018,165,14,18.95,16.75,22.25,23.95,25.65,16.75,28.35,27.85,16.75,20.65,19.45,27.25,27.85,22.85,27,16.15
2018,165,15,19.45,16.75,22.25,24.45,25.65,16.75,28.35,28.35,16.75,21.75,18.35,27.25,28.35,23.95,27,16.75
2018,165,16,18.35,16.15,22.25,24.45,25.65,16.15,29.45,29.45,16.75,22.25,17.85,27.25,29.45,24.45,27,16.75
2018,165,17,18.35,16.15,22.25,23.95,25.65,16.15,29.45,28.95,16.15,24.45,17.85,26.75,28.95,23.95,27,16.75
2018,165,18,18.35,15.65,21.15,24.45,24.45,15.65,28.95,28.35,15.05,24.45,15.65,26.15,28.35,23.95,26,16.75
2018,165,19,17.85,15.65,18.95,22.85,23.35,15.65,28.35,27.85,15.05,23.95,13.95,23.95,27.85,22.85,25,16.75
2018,165,20,17.25,13.35,17.85,22.25,22.85,13.35,27.25,27.25,15.05,24.45,13.35,22.25,27.25,21.75,23,16.15
2018,165,21,17.25,12.85,16.15,19.45,20.05,12.85,26.75,26.15,15.05,23.95,13.35,20.05,26.15,20.65,21,15.65
2018,165,22,16.75,12.85,15.05,17.85,18.35,12.85,26.15,25.05,14.45,22.85,12.85,20.65,25.05,19.45,20,15.05
