"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","MA1","MD1","MG1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72514554746","2019-04-29T16:14:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0100,5","-0020,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00061,1,99,9,99,9",,,"10288,5,09778,5",,,,,,,,,,"MET07704/29/19 11:14:02 METAR KMSV 291614Z 27005KT 10SM FEW002 10/M02 A3038 RMK AO2","D01      0ADE726"
"72514554746","2019-04-29T16:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","270,5,V,0036,5","22000,5,9,N","016093,5,N,5","+0111,5","-0011,5","10293,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10284,5,09774,5",,,,,,,,,,"MET09104/29/19 11:56:02 METAR KMSV 291656Z 27007KT 10SM CLR 11/M01 A3037 RMK AO2 SLP293 T01111011",
"72514554746","2019-04-29T17:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0117,5","-0039,5","10286,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0122,1","060,N,+0028,1","10278,5,09768,5","8,9,017,9,+999,9",,,,,,,,,"MET10904/29/19 12:56:02 METAR KMSV 291756Z 00000KT 10SM CLR 12/M04 A3035 RMK AO2 SLP286 T01171039 10122 20028 58017",
"72514554746","2019-04-29T18:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0033,5","10273,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10264,5,09755,5",,,,,,,,,,"MET09104/29/19 13:56:02 METAR KMSV 291856Z 00000KT 10SM CLR 12/M03 A3031 RMK AO2 SLP273 T01221033",
"72514554746","2019-04-29T19:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","140,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0122,5","-0033,5","10262,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10254,5,09745,5",,,,,,,,,,"MET09104/29/19 14:56:02 METAR KMSV 291956Z 14008KT 10SM CLR 12/M03 A3028 RMK AO2 SLP262 T01221033",
"72514554746","2019-04-29T20:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","110,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0117,5","-0039,5","10262,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10254,5,09745,5","6,9,023,9,+999,9",,,,,,,,,"MET09704/29/19 15:56:02 METAR KMSV 292056Z 11007KT 10SM CLR 12/M04 A3028 RMK AO2 SLP262 T01171039 56023",
"72514554746","2019-04-29T21:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","160,5,N,0036,5","03353,5,M,N","016093,5,N,5","+0122,5","-0039,5","10260,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"07,5,+03353,5,99,9",,,"3,99,1,+03353,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9",,,"10251,5,09742,5",,,,,,,,,,"MET09404/29/19 16:56:02 METAR KMSV 292156Z 16007KT 10SM BKN110 12/M04 A3027 RMK AO2 SLP260 T01221039",
"72514554746","2019-04-29T22:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","160,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0122,5","-0017,5","10246,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10237,5,09729,5",,,,,,,,,,"MET09104/29/19 17:56:02 METAR KMSV 292256Z 16007KT 10SM CLR 12/M02 A3023 RMK AO2 SLP246 T01221017",
"72514554746","2019-04-29T23:56:00","4","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","99999","V020","160,1,N,0021,1","01524,1,9,N","016093,1,9,9","+0111,1","-0028,1","10248,1",,,,,,,,,,,,,,,,,,,,,,"4,99,1,+01524,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","060,M,+0128,1","060,N,+0111,1","10240,1,99999,9",,,,,,,,,,"MET100METAR KMSV 292356Z AUTO 16004KT 10SM OVC050 11/M03 A3024 RMK AO2 SLP248 T01111028 10128 20111 55012=",
"72514554746","2019-04-30T00:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","140,5,N,0026,5","01524,5,M,N","016093,5,N,5","+0106,5","-0017,5","10241,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9",,,"10234,5,09726,5",,,,,,,,,,"MET09404/29/19 19:56:01 METAR KMSV 300056Z 14005KT 10SM OVC050 11/M02 A3022 RMK AO2 SLP241 T01061017",
"72514554746","2019-04-30T01:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","140,5,N,0036,5","01463,5,M,N","016093,5,N,5","+0094,5","-0011,5","10243,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"08,5,+01463,5,99,9",,,"4,99,1,+01463,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01463,1,99,9,99,9",,,"10237,5,09729,5",,,,,,,,,,"MET09404/29/19 20:56:01 METAR KMSV 300156Z 14007KT 10SM OVC048 09/M01 A3023 RMK AO2 SLP243 T00941011",
"72514554746","2019-04-30T02:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","150,5,N,0046,5","01280,5,M,N","016093,5,N,5","+0072,5","+0017,5","10238,5","01,0003,9,5","03,0003,9,1",,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+01280,5,99,9","07,5,+01524,5,99,9","08,5,+02134,5,99,9","3,99,1,+01280,5,9","3,99,1,+01524,5,9","4,99,1,+02134,5,9","9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9",,,"10230,5,09722,5","8,9,010,9,+999,9",,,"61,5",,,,,,"MET13504/29/19 21:56:01 METAR KMSV 300256Z 15009KT 10SM -RA BKN042 BKN050 OVC070 07/02 A3021 RMK AO2 RAB03 SLP238 P0001 60001 T00720017 58010","Q01  00028PRCP03"
"72514554746","2019-04-30T03:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","00975,5,M,N","009656,5,N,5","+0056,5","+0039,5","10243,5","01,0008,9,5",,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"08,5,+00975,5,99,9",,,"4,99,1,+00975,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00975,1,99,9,99,9",,,"10237,5,09729,5",,,,"61,5",,,,,,"MET10504/29/19 22:56:02 METAR KMSV 300356Z 00000KT 6SM -RA BR OVC032 06/04 A3023 RMK AO2 SLP243 P0002 T00560039",
"72514554746","2019-04-30T04:21:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","100,5,N,0036,5","00853,5,M,N","011265,5,N,5","+0050,5","+0040,5","99999,9","01,0008,9,5",,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00853,5,99,9","08,5,+01097,5,99,9",,"3,99,1,+00853,5,9","4,99,1,+01097,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9",,,"10227,5,09719,5",,,,"61,5",,,,,,"MET09904/29/19 23:21:02 METAR KMSV 300421Z 10007KT 7SM -RA BKN028 OVC036 05/04 A3020 RMK AO2 PRESFR P0007",
"72514554746","2019-04-30T04:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0021,5","00853,5,M,N","016093,5,N,5","+0044,5","+0033,5","10230,5","01,0018,9,5",,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00853,5,99,9","08,5,+02286,5,99,9",,"3,99,1,+00853,5,9","4,99,1,+02286,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","240,M,+0128,1","240,N,-0033,1","10224,5,09716,5",,,,"61,5",,,,,,"MET12004/29/19 23:56:02 METAR KMSV 300456Z 08004KT 10SM -RA BKN028 OVC075 04/03 A3019 RMK AO2 SLP230 P0008 T00440033 401281033",
"72514554746","2019-04-30T04:59:00","6","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","SOD  ","KMSV ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0028,9,5",,,"AU,16,RA  ,5","AU,13,BR  ,5",,,,,,,,,,,"01,5,24,5",,,,,,,,,,,"240,M,+0128,5","240,N,-0032,6",,,"99999,9,10227,4",,,,,"1,24,00671,140,2105,5","2,24,00581,130,2002,5","3,24,00215,999,9999,5","SOD71624 HR PRECIPITATION (IN): 0.11 WEATHER(CODE):1  24 HR MAX TEMP (F):55 24 HR MAX TEMP TIME (LST):1455 24 HR MIN TEMP (F):26 24 HR MIN TEMP TIME (LST):0439 MINIMUM SEA LEVEL PRESSURE:30.20 TIME OF OCCURRENCE:2353 PEAK WIND SPEED (MPH):15  PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):2105  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):2002 AVERAGE WIND SPEED (MPH): 4.8 24 HR AVG TEMP (F):41 HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 55 LATEST NIGHT MIN TEMP(1900-0800 LST):26 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.03 0.07","R01     N7GJS072R02     N7GKS075R03    267KAN011"
"72514554746","2019-04-30T05:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","090,5,N,0015,5","00671,5,M,N","011265,5,N,5","+0044,5","+0039,5","10222,5","01,0005,9,5","06,0033,9,1",,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","060,M,+0111,1","060,N,+0044,1","10217,5,09709,5","8,9,013,9,+999,9",,,"61,5",,,,,,"MET12604/30/19 00:56:02 METAR KMSV 300556Z 09003KT 7SM -RA OVC022 04/04 A3017 RMK AO2 SLP222 P0002 60013 T00440039 10111 20044 58013","Q01  00338PRCP06"
"72514554746","2019-04-30T06:45:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","070,5,N,0015,5","00396,5,M,N","011265,5,N,5","+0040,5","+0040,5","99999,9","01,0003,9,5",,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00396,5,99,9","08,5,+00610,5,99,9",,"3,99,1,+00396,5,9","4,99,1,+00610,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9",,,"10210,5,09703,5",,,,"61,5",,,,,,"MET09204/30/19 01:45:02 METAR KMSV 300645Z 07003KT 7SM -RA BKN013 OVC020 04/04 A3015 RMK AO2 P0001",
"72514554746","2019-04-30T06:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","070,5,N,0021,5","00305,5,M,N","004828,5,N,5","+0044,5","+0039,5","10210,5","01,0005,9,5",,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","62,5",,,,,,"07,5,+00305,5,99,9","08,5,+00488,5,99,9",,"3,99,1,+00305,5,1","4,99,1,+00488,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,"10203,5,09696,5",,,,"65,5",,,,,,"MET12304/30/19 01:56:02 METAR KMSV 300656Z 07004KT 3SM RA BR BKN010 OVC016 04/04 A3013 RMK AO2 CIG 007V013 SLP210 P0002 T00440039",
"72514554746","2019-04-30T07:08:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0021,5","00213,5,M,N","004828,5,N,5","+0040,5","+0040,5","99999,9","01,0003,9,5",,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"07,5,+00213,5,99,9","08,5,+00366,5,99,9",,"3,99,1,+00213,5,1","4,99,1,+00366,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9",,,"10203,5,09696,5",,,,"61,5",,,,,,"MET10704/30/19 02:08:02 METAR KMSV 300708Z 08004KT 3SM -RA BR BKN007 OVC012 04/04 A3013 RMK AO2 CIG 004V009 P0001",
"72514554746","2019-04-30T07:25:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","090,5,N,0021,5","00152,5,M,N","004023,5,N,5","+0040,5","+0040,5","99999,9","01,0008,9,5",,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,1",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,"10203,5,09696,5",,,,"61,5",,,,,,"MET10404/30/19 02:25:02 METAR KMSV 300725Z 09004KT 2 1/2SM -RA BR OVC005 04/04 A3013 RMK AO2 CIG 002V008 P0003",
"72514554746","2019-04-30T07:49:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","090,5,N,0015,5","00091,5,M,N","004023,5,N,5","+0040,5","+0040,5","99999,9","01,0010,9,5",,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,1",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10203,5,09696,5",,,,"61,5",,,,,,"MET10404/30/19 02:49:02 METAR KMSV 300749Z 09003KT 2 1/2SM -RA BR OVC003 04/04 A3013 RMK AO2 CIG 002V007 P0004",
"72514554746","2019-04-30T08:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0015,5","00091,5,M,N","008047,5,N,5","+0044,5","+0039,5","10209,5","01,0003,9,5","03,0018,9,1",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10203,5,09696,5","5,9,013,9,+999,9",,,,,,,,,"MET11304/30/19 03:56:02 METAR KMSV 300856Z 08003KT 5SM BR OVC003 04/04 A3013 RMK AO2 SLP209 P0001 60007 T00440039 55013","Q01  00178PRCP03"
"72514554746","2019-04-30T09:42:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","070,5,N,0026,5","00091,5,M,N","003219,5,N,5","+0040,5","+0040,5","99999,9",,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10203,5,09696,5",,,,,,,,,,"MET07804/30/19 04:42:02 METAR KMSV 300942Z 07005KT 2SM BR OVC003 04/04 A3013 RMK AO2",
"72514554746","2019-04-30T09:54:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0021,5","00091,5,M,N","002414,5,N,5","+0040,5","+0040,5","99999,9",,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10207,5,09700,5",,,,,,,,,,"MET08204/30/19 04:54:02 METAR KMSV 300954Z 08004KT 1 1/2SM BR OVC003 04/04 A3014 RMK AO2",
"72514554746","2019-04-30T09:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0021,5","00091,5,M,N","002012,5,N,5","+0044,5","+0044,5","10211,5",,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10207,5,09700,5",,,,,,,,,,"MET09904/30/19 04:56:02 METAR KMSV 300956Z 08004KT 1 1/4SM BR OVC003 04/04 A3014 RMK AO2 SLP211 T00440044",
"72514554746","2019-04-30T10:00:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","070,5,N,0021,5","00091,1,9,N","001207,5,N,5","+0040,1","+0040,1","99999,9",,,,,,,,,,,,"10,1",,,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10207,1,99999,9",,,,,,,,,,"MET06004/30/19 05:00:02 METAR KMSV 301000Z 07004KT 3/4SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T10:10:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0026,5","00091,1,9,N","000805,5,N,5","+0050,1","+0040,1","99999,9",,,,,,,,,,,,"30,1",,,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10207,1,99999,9",,,,,,,,,,"MET06004/30/19 05:10:02 METAR KMSV 301010Z 08005KT 1/2SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T10:20:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0026,5","00091,1,9,N","000402,5,N,5","+0050,1","+0040,1","99999,9","01,0000,2,1",,,,,,,,,,,"30,1","61,1",,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10207,1,99999,9",,,,,,,,,,"MET06004/30/19 05:20:02 METAR KMSV 301020Z 08005KT 1/4SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T10:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","070,5,N,0021,5","00091,1,9,N","000402,5,N,5","+0050,1","+0044,1","10218,1","01,0000,2,1",,,,,,,,,,,"30,1","61,1",,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10213,1,99999,9",,,,,,,,,,"MET06004/30/19 05:56:02 METAR KMSV 301056Z 07004KT 1/4SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T11:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","080,5,N,0015,5","00091,1,9,N","000402,5,N,5","+0050,1","+0050,1","10217,1","01,0000,2,1","06,0017,3,1","24,0050,3,1",,,,,,,,,"30,1",,,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","060,M,+0050,1","060,N,+0044,1","10213,1,99999,9","9,9,006,1,+999,9",,,,,,,,,"MET06004/30/19 06:56:02 METAR KMSV 301156Z 08003KT 1/4SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T12:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","00091,1,9,N","000402,5,N,5","+0056,1","+0056,1","10219,1","01,0000,2,1",,,,,,,,,,,"30,1","61,1",,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10213,1,99999,9",,,,,,,,,,"MET06004/30/19 07:56:02 METAR KMSV 301256Z 00000KT 1/4SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T13:18:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","00091,1,9,N","000805,5,N,5","+0060,1","+0060,1","99999,9","01,0000,2,1",,,,,,,,,,,"30,1","61,1",,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10217,1,99999,9",,,,,,,,,,"MET06004/30/19 08:18:02 METAR KMSV 301318Z 00000KT 1/2SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T13:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","00091,1,9,N","001207,5,N,5","+0067,1","+0061,1","10228,1","01,0000,2,1",,,,,,,,,,,"10,1",,,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10223,1,99999,9",,,,,,,,,,"MET06004/30/19 08:56:02 METAR KMSV 301356Z 00000KT 3/4SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T14:15:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","00091,1,9,N","000805,5,N,5","+0070,1","+0060,1","99999,9",,,,,,,,,,,,"30,1",,,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10220,1,99999,9",,,,,,,,,,"MET06004/30/19 09:15:02 METAR KMSV 301415Z 00000KT 1/2SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T14:36:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","999,9,C,0000,5","00091,1,9,N","001609,5,N,5","+0080,1","+0070,1","99999,9",,,,,,,,,,,,"10,1",,,,,,,,,,"4,99,1,+00091,1,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10223,1,99999,9",,,,,,,,,,"MET05804/30/19 09:36:02 METAR KMSV 301436Z 00000KT 1SM RVRNO RMK","R01      7SKY009R02      7GAS009"
"72514554746","2019-04-30T14:44:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","260,5,N,0021,5","00091,5,M,N","003219,5,N,5","+0080,5","+0080,5","99999,9",,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10224,5,09716,5",,,,,,,,,,"MET07804/30/19 09:44:02 METAR KMSV 301444Z 26004KT 2SM BR OVC003 08/08 A3019 RMK AO2",
"72514554746","2019-04-30T14:54:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","260,5,N,0021,5","00091,5,M,N","008047,5,N,5","+0080,5","+0080,5","99999,9",,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,1",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10224,5,09716,5",,,,,,,,,,"MET09004/30/19 09:54:02 METAR KMSV 301454Z 26004KT 5SM BR OVC003 08/08 A3019 RMK AO2 CIG 002V005",
"72514554746","2019-04-30T14:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","270,5,N,0021,5","00091,5,M,N","008047,5,N,5","+0083,5","+0078,5","10232,5","03,0000,2,1",,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,1",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,"10224,5,09716,5","1,9,010,9,+999,9",,,,,,,,,"MET11904/30/19 09:56:02 METAR KMSV 301456Z 27004KT 5SM BR OVC003 08/08 A3019 RMK AO2 CIG 002V005 SLP232 60000 T00830078 51010","Q01  00008PRCP03"
"72514554746","2019-04-30T15:31:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0041,5","00152,5,M,N","011265,5,N,5","+0090,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,1",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,"10227,5,09719,5",,,,,,,,,,"MET08704/30/19 10:31:02 METAR KMSV 301531Z 29008KT 7SM OVC005 09/08 A3020 RMK AO2 CIG 003V008",
